NAME20,INTPTLAT20,INTPTLON20,Area,Building_Data_Present
"Ellenville, NY",41.7259763,-74.3867237,8633388.369,FALSE
"Mocksville, NC",35.8997163,-80.5610952,16624447.56,FALSE
"Batesville, AR",35.7793936,-91.6305311,20334573.12,FALSE
"Poughkeepsie--Newburgh, NY",41.5966931,-73.9270649,552447768.3,FALSE
"Kingston, NY",41.9837136,-73.9949009,82679293.01,FALSE
"Newark, NY",43.0476737,-77.0663582,23131252.71,FALSE
"Cincinnati, OH--KY",39.1808005,-84.4605843,1970593992,FALSE
"Caruthersville, MO",36.1840981,-89.6656471,8419095.733,FALSE
"Andalusia, AL",31.3051956,-86.4794747,17879275.7,FALSE
"Connersville, IN",39.6551099,-85.1363635,19340240.98,FALSE
"Skowhegan, ME",44.773824,-69.7180561,7599111.636,FALSE
"Metropolis, IL",37.1578876,-88.7286957,7745705.196,FALSE
"Poplar Bluff, MO",36.7869769,-90.4057733,40165738.24,FALSE
"Harrisburg, PA",40.2464475,-76.8770216,677397827.8,FALSE
"Ware, MA",42.2562054,-72.2528804,8257524.77,FALSE
"Springfield, MA--CT",42.1313937,-72.5829288,539586671.6,FALSE
"Stafford Springs, CT",41.9677506,-72.2954112,14123295.29,FALSE
"Luling, TX",29.6807837,-97.6460718,7275013.033,FALSE
"San Marcos, TX",29.8683606,-97.9374056,63788150.65,FALSE
"Luverne, MN",43.6548132,-96.2120007,5929343.586,FALSE
"Rutland, VT",43.6057144,-72.9797391,35910797.77,FALSE
"Big Stone Gap, VA",36.8649713,-82.7648849,17276637.75,FALSE
"East Liverpool, OH--WV--PA",40.6449724,-80.5788581,41842185.66,FALSE
"St. Albans, VT",44.8115382,-73.0844618,20602488.9,FALSE
"Red Wing, MN",44.5551064,-92.5455223,21395726.78,FALSE
"St. Marys, PA",41.421277,-78.5349557,18657452.33,FALSE
"Wytheville, VA",36.9507831,-81.0873759,15519579.85,FALSE
"York, PA",39.9705105,-76.7187861,293302957.2,FALSE
"Silsbee, TX",30.3463044,-94.1663016,31509071.48,FALSE
"Scott City, MO",37.2210168,-89.5347188,12283527.3,FALSE
"Lexington, NE",40.7796184,-99.7449499,12238401.6,FALSE
"Huntingburg, IN",38.3010415,-86.9582449,9570136.678,FALSE
"Jasper, IN",38.3952168,-86.9407466,30013430.29,FALSE
"Bath, NY",42.3398458,-77.3128108,7768771.918,FALSE
"Corning, NY",42.1698595,-77.1200295,28455767.87,FALSE
"Horse Cave, KY",37.158955,-85.9293251,9610629.532,FALSE
"Hornell, NY",42.3473295,-77.6687764,14960340.55,FALSE
"Batesville, IN",39.30081,-85.2156722,14353568.75,FALSE
"Ellijay, GA",34.6731325,-84.522596,34518095.59,FALSE
"Cynthiana, KY",38.3855599,-84.2952389,7883247.731,FALSE
"Belfast, ME",44.4168396,-68.9944595,9192523.885,FALSE
"Brownsville, TN",35.5953031,-89.2575878,19132119.35,FALSE
"Decorah, IA",43.3039103,-91.7827581,13571306.71,FALSE
"Frederick, MD",39.4063276,-77.3633569,209718915.1,FALSE
"Waynesboro, PA--MD",39.7407142,-77.549238,28510126.06,FALSE
"Monticello, IL",40.0348092,-88.5736669,10158675.4,FALSE
"Kinston, NC",35.2906483,-77.6000439,46423715.24,FALSE
"Springfield, MO",37.1586499,-93.2800119,348213142.3,FALSE
"Owatonna, MN",44.0884758,-93.228213,32417884.11,FALSE
"Benton Harbor--Lincoln--St. Joseph, MI",42.0522761,-86.4803807,139268117.2,FALSE
"South Bend, IN--MI",41.7080362,-86.2145521,391109496.3,FALSE
"Corry, PA",41.9264743,-79.6289295,10780289.49,FALSE
"Worcester, MA--CT",42.2312978,-71.7374261,704928445,FALSE
"Beardstown, IL",40.0114479,-90.425261,5637798.805,FALSE
"Frankfort, IN",40.2803555,-86.5255607,19388835.25,FALSE
"Breese, IL",38.6152429,-89.5243925,6068054.39,FALSE
"Cumberland, MD--WV--PA",39.6431681,-78.8062552,82769656.85,FALSE
"Chambersburg, PA",39.9426143,-77.6314959,89833450,FALSE
"Rome, GA",34.2650802,-85.1903071,118853415.8,FALSE
"Marion Oaks, FL",29.0037506,-82.1962025,42305449.67,FALSE
"Ocala, FL",29.1606581,-82.1363784,324326214.5,FALSE
"Rockmart, GA",34.0055658,-85.0575188,21449926.22,FALSE
"Bellows Falls, VT--NH",43.1314723,-72.4497638,6382940.412,FALSE
"Walnut Ridge, AR",36.062596,-90.9680103,13385098.15,FALSE
"Rolla, MO",37.9468134,-91.7633108,30010072.12,FALSE
"Hammonton, NJ",39.6372212,-74.7932481,21773868.77,FALSE
"Fremont, NE",41.4420284,-96.4972735,36510120.94,FALSE
"Gastonia, NC",35.258509,-81.1301667,326111031.9,FALSE
"Cullman, AL",34.1688199,-86.8423345,56112033.34,FALSE
"Penn Yan, NY",42.6551329,-77.0591968,26083146.83,FALSE
"New Castle, IN",39.9150113,-85.369608,19915357.65,FALSE
"Perry, NY",42.7134599,-78.0122737,7540264.723,FALSE
"Amory, MS",33.9836346,-88.4789319,14547217.15,FALSE
"Linton, IN",39.0373986,-87.1635926,7716927.044,FALSE
"Selma, AL",32.4240901,-87.0568535,47705900.74,FALSE
"Jasper, GA",34.4685784,-84.4442413,21405996.16,FALSE
"Portland, IN",40.4311157,-84.9930518,10785486.19,FALSE
"Nicholasville, KY",37.8953886,-84.564974,31144978.18,FALSE
"Fort Payne, AL",34.4514154,-85.7197459,22423192.8,FALSE
"Picayune, MS",30.526871,-89.6779198,41524768.92,FALSE
"Atmore, AL",31.0250743,-87.4886876,13272074,FALSE
"Bay Minette, AL",30.8817208,-87.7776384,18157857.43,FALSE
"McComb, MS",31.2528761,-90.4561057,34096070.22,FALSE
"Gadsden, AL",33.985171,-86.0275685,163786441,FALSE
"North Vernon, IN",39.0062788,-85.6305211,13270706.65,FALSE
"Danville, KY",37.629284,-84.7782702,35396102.22,FALSE
"Robertsdale, AL",30.5417229,-87.703946,15244003.77,FALSE
"Mountain Lake Park, MD",39.4084508,-79.3882395,11369109.67,FALSE
"Brattleboro, VT",42.8587194,-72.574444,15073100.8,FALSE
"Dodge City, KS",37.7586805,-100.0148808,28612162.62,FALSE
"Calhoun, GA",34.4968918,-84.936553,52955753.87,FALSE
"Cedartown, GA",34.0165646,-85.2495583,24860822.95,FALSE
"Martinsville, IN",39.4244967,-86.4224658,16475896.2,FALSE
"Berea, KY",37.5835618,-84.2930193,29862721.65,FALSE
"Gonzales, TX",29.5118321,-97.4438268,11282957.37,FALSE
"Richmond, KY",37.7692251,-84.3115011,61553631.4,FALSE
"Gainesville, FL",29.6562133,-82.3877276,230657915.7,FALSE
"Mountain Grove, MO",37.1341773,-92.2637561,8387659.388,FALSE
"Greensboro, NC",36.0802222,-79.8339375,444128346.6,FALSE
"Nevada, MO",37.8376063,-94.3546853,15923990.18,FALSE
"Harrisonburg, VA",38.4194211,-78.8867874,80748297.35,FALSE
"Richmond, MO",39.2725405,-93.9711184,11430445.43,FALSE
"Kittanning--Ford City, PA",40.8025971,-79.5229045,27966503.81,FALSE
"Little Rock, AR",34.7569615,-92.3262756,701815769.1,FALSE
"Lebanon, KY",37.565971,-85.2559957,12832235.18,FALSE
"Somerset, KY",37.05499,-84.6110831,102026227.7,FALSE
"Booneville, MS",34.6611372,-88.5559194,16524881.02,FALSE
"Bedford, IN",38.8626363,-86.4982488,22037260.18,FALSE
"Holdrege, NE",40.4424976,-99.375743,7635864.293,FALSE
"Bloomington, IN",39.1660912,-86.5529071,111469725.4,FALSE
"Crete, NE",40.6247665,-96.9560776,6797166.488,FALSE
"Vicksburg, MS--LA",32.3211902,-90.864685,63517723.03,FALSE
"Shelbyville, KY",38.2046396,-85.229285,30124576.34,FALSE
"Buffalo, NY",42.9310992,-78.8120602,889842450.8,FALSE
"Silver Creek, NY",42.5411553,-79.1689949,6382151.471,FALSE
"Tell City, IN--KY",37.9342532,-86.7544819,13123662.61,FALSE
"Ripley, TN",35.7460815,-89.5341069,19343763.85,FALSE
"Washington--Arlington, DC--VA--MD",38.8959429,-77.1830768,3420280606,FALSE
"Oelwein, IA",42.6651772,-91.9128814,12746324.83,FALSE
"Chestertown, MD",39.2162789,-76.0647334,11503875.46,FALSE
"Portsmouth, OH--KY",38.732482,-82.9097916,56925833.15,FALSE
"Poolesville, MD",39.1436706,-77.4116475,7503371.649,FALSE
"Shelbyville, IL",39.408116,-88.8088038,8030390.137,FALSE
"Huntington, WV--KY--OH",38.4490324,-82.3633521,360898867.6,FALSE
"Belding, MI",43.0964704,-85.2341036,7684949.306,FALSE
"Russellville, KY",36.8447887,-86.8920163,17407061.22,FALSE
"Montevideo, MN",44.951200300000004,-95.7145007,10704100.68,FALSE
"Kalamazoo, MI",42.2473993,-85.5924002,298181662.1,FALSE
"Battle Creek, MI",42.3131312,-85.2025195,126737371.5,FALSE
"Sanger, TX",33.3600752,-97.1741125,11428921.13,FALSE
"Bedford, PA",40.0327129,-78.5088155,10211835.91,FALSE
"Austin, TX",30.3800358,-97.7657945,1617419921,FALSE
"Vinita, OK",36.6394734,-95.1592834,12288057.68,FALSE
"Rensselaer, IN",40.9363885,-87.1497857,8386707.707,FALSE
"Rochester, IN",41.0596587,-86.2011617,16066642.2,FALSE
"Morgan City, LA",29.6903916,-91.2161921,53443059.55,FALSE
"Du Quoin, IL",38.0044123,-89.2343008,10570160.58,FALSE
"Augusta, KS",37.6943817,-96.9731864,10319630.31,FALSE
"Jerseyville, IL",39.1189339,-90.3308337,12352022.12,FALSE
"Waterloo, IA",42.4953291,-92.3784349,170758285.1,FALSE
"Falls City, NE",40.0622078,-95.5990134,8695831.723,FALSE
"Seward, NE",40.9142617,-97.0930221,8972276.249,FALSE
"Scottsburg, IN",38.6924799,-85.7855422,12608071.99,FALSE
"Lawrenceburg, KY",38.048915,-84.9030275,17054769.19,FALSE
"Oakdale, LA",30.8165493,-92.6587528,12361290.19,FALSE
"Holland, MI",42.8003652,-86.101547,176584803.3,FALSE
"Lafayette, TN",36.5295268,-86.0316033,13775619.9,FALSE
"Clear Lake, IA",43.140539,-93.3810389,22410470.36,FALSE
"Wayland, MI",42.6721993,-85.6388041,8887321.655,FALSE
"Allegan, MI",42.5362823,-85.8508983,20093449.56,FALSE
"South Haven, MI",42.4080417,-86.267429,24586127.82,FALSE
"Wilmington, NC",34.2165596,-77.9034518,380059624.7,FALSE
"Coldwater, MI",41.9388892,-85.0064176,28481377.54,FALSE
"Spring Hill, TN",35.7466213,-86.9168325,60575959.79,FALSE
"Junction City, KS",39.0533039,-96.8231331,62633235.93,FALSE
"Harlan, KY",36.8553345,-83.3445483,13036362.39,FALSE
"Mason City, IA",43.152258,-93.2006476,38695593.79,FALSE
"Columbia, TN",35.6050292,-87.0805184,78102042.56,FALSE
"Farmville, NC",35.5946529,-77.5914162,7636073.01,FALSE
"Cuero, TX",29.0927995,-97.2859923,11350208.05,FALSE
"Jackson, MI",42.240704,-84.4032925,137815340,FALSE
"Benton, KY",36.8518349,-88.3595363,10831396.89,FALSE
"Lowell, MI",42.9381782,-85.3660157,14731662.24,FALSE
"Topeka, KS",39.0361787,-95.6935068,221704325.6,FALSE
"La Crosse, WI--MN",43.8626017,-91.2394189,115696848.3,FALSE
"Carrizo Springs, TX",28.525366000000002,-99.8547597,11006803.8,FALSE
"Fargo, ND--MN",46.8585553,-96.826798,201621867.3,FALSE
"Grand Rapids, MI",42.9424363,-85.6596285,726483381.5,FALSE
"Princeton, IL",41.3783046,-89.4682574,16056343.03,FALSE
"Baxley, GA",31.7711862,-82.3468831,16223396.54,FALSE
"Middletown, DE",39.4969258,-75.6558699,62856481.45,FALSE
"Evansville, IN",38.0072077,-87.5261768,294939751.4,FALSE
"Union City, IN--OH",40.1999147,-84.813242,6699966.645,FALSE
"Greenville, MS",33.3988108,-91.0417567,43535849.5,FALSE
"Columbia, KY",37.1019669,-85.2992432,8859797.928,FALSE
"Scottsville, KY",36.7492606,-86.2076207,12378469.53,FALSE
"Marksville, LA",31.1089041,-92.0590122,16607965.51,FALSE
"Tupelo, MS",34.2535906,-88.730242,112496068.7,FALSE
"Richmond, IN--OH",39.8330464,-84.890904,65047083.57,FALSE
"Salem, IN",38.6031886,-86.0966646,10390039.92,FALSE
"York, NE",40.8684112,-97.5900838,12276206.12,FALSE
"Sullivan, IN",39.1006581,-87.4074267,7024750.699,FALSE
"DeRidder, LA",30.8603203,-93.3011994,37851856.06,FALSE
"Yazoo City, MS",32.8621124,-90.4197008,24235447.88,FALSE
"Harrodsburg, KY",37.7666197,-84.8501153,16948243.02,FALSE
"Bardstown, KY",37.8306938,-85.4592609,34899665.58,FALSE
"Alexandria, LA",31.3236999,-92.4477071,169434143.8,FALSE
"Carrollton, KY",38.6796205,-85.1657643,9168889.431,FALSE
"Fort Polk South, LA",31.0558709,-93.2264862,24527223.22,FALSE
"Williamsburg, KY",36.7263226,-84.1563708,13793395.61,FALSE
"Emporia, VA",36.6972496,-77.5447386,17098808.91,FALSE
"Presque Isle, ME",46.687027,-68.0210966,13989715.29,FALSE
"Greenville, NC",35.5795788,-77.3670891,172827465.7,FALSE
"Centerville, IA",40.729839,-92.872033,9088886.608,FALSE
"Easton, MD",38.7708453,-76.0705712,29221396.08,FALSE
"Lake Charles, LA",30.2132066,-93.2515349,333156253.5,FALSE
"Beloit, WI--IL",42.5038624,-89.0275226,84877479.14,FALSE
"Rockford, IL",42.2916963,-89.0173175,352008381.8,FALSE
"Spencer, IA",43.1434157,-95.1519889,15997271.36,FALSE
"Hutchinson, KS",38.0641981,-97.9118973,63836793.24,FALSE
"Hagerstown, MD--WV--PA--VA",39.6850143,-77.726496,312988398,FALSE
"Albemarle, NC",35.3799595,-80.1887722,43201778.22,FALSE
"Concord, NC",35.4707928,-80.5967864,519537885.1,FALSE
"Clinton--Fulton, IA--IL",41.8432147,-90.2112421,52805338,FALSE
"Carmi, IL",38.0864624,-88.1715696,6908514.645,FALSE
"Henderson, NC",36.3156112,-78.4022449,42225112.88,FALSE
"Salisbury, MD--DE",38.3685336,-75.5914851,129600224.3,FALSE
"Dallas--Fort Worth--Arlington, TX",32.8109752,-96.9729815,4588693839,FALSE
"Gatesville, TX",31.4382894,-97.7231836,26384290.18,FALSE
"North Branch, MN",45.4985506,-92.9907621,11272416.42,FALSE
"Willmar, MN",45.1263469,-95.0430132,42976585.84,FALSE
"Mount Sterling, KY",38.0648689,-83.9318307,30385359.6,FALSE
"Big Rapids, MI",43.6924181,-85.4811289,19171282.4,FALSE
"Lindstrom--Chisago City, MN",45.4102091,-92.8326209,23350104.57,FALSE
"Muskegon--Norton Shores, MI",43.1584188,-86.2082132,307233799.9,FALSE
"Kasson, MN",44.0382677,-92.7520184,8826851.685,FALSE
"Fremont, MI",43.4657578,-85.9515969,10085545.43,FALSE
"Albert Lea, MN",43.6537834,-93.3651135,29349908.07,FALSE
"Morehead, KY",38.1847221,-83.4525917,21352694.99,FALSE
"Minneapolis--St. Paul, MN",44.9744585,-93.283077,2801773552,FALSE
"Paris, IL",39.6143263,-87.6924177,12756123.65,FALSE
"Portland, TN--KY",36.5974864,-86.5266213,28189393.64,FALSE
"Franklin, KY",36.7257046,-86.575694,21638509.57,FALSE
"Sturgis, MI",41.7998856,-85.4206935,16167124.29,FALSE
"Clinton, IL",40.1488947,-88.9630843,9441807.493,FALSE
"Vandalia, IL",38.979622,-89.1106246,16767232.05,FALSE
"Middlesborough, KY--TN",36.6199933,-83.7318468,30791068.58,FALSE
"Benton, IL",38.0009445,-88.9196482,12940593.23,FALSE
"Winston-Salem, NC",36.0657743,-80.2549916,810414994.3,FALSE
"Hartford, CT",41.7702707,-72.7028702,1411758074,FALSE
"Wetumpka, AL",32.5436286,-86.2138325,11588774.21,FALSE
"Peru--LaSalle, IL",41.3378189,-89.1311946,55598907.3,FALSE
"Fostoria, OH",41.1642258,-83.4108511,21732090.63,FALSE
"Clanton, AL",32.840635,-86.6261716,23602065.66,FALSE
"Colchester, CT",41.5712988,-72.3395584,13087750.07,FALSE
"New Haven, CT",41.3206548,-72.8786975,797491171,FALSE
"Storm Lake, IA",42.6414678,-95.1971978,10056603.94,FALSE
"Millsboro, DE",38.5768009,-75.2809021,17373487.99,FALSE
"Lewes--Rehoboth Beach, DE",38.7287137,-75.1685073,100997012.5,FALSE
"Milford, DE",38.9075795,-75.4258047,31562928.94,FALSE
"Jacksonville, IL",39.7263269,-90.2371212,31964532.06,FALSE
"Cleveland, OH",41.4459191,-81.6015422,1860683146,FALSE
"Commerce, GA",34.2183133,-83.464338,26856455.01,FALSE
"Bridgeport--Stamford, CT--NY",41.2104625,-73.3126485,1057164539,FALSE
"Sebring--Avon Park, FL",27.5354347,-81.4827395,125634655.6,FALSE
"Versailles, KY",38.0550375,-84.723462,20574088.64,FALSE
"Peoria, IL",40.6957436,-89.5846448,389291536.4,FALSE
"Cape Girardeau, MO--IL",37.3378646,-89.5855597,80973095.34,FALSE
"McMinnville, TN",35.6851681,-85.7838344,34242499.49,FALSE
"Greenville, IL",38.8876446,-89.4026757,7734381.536,FALSE
"Humboldt, IA",42.7271641,-94.2233273,9586070.689,FALSE
"Jayuya, PR",18.2061449,-66.6012868,22089790.69,FALSE
"Clinton, IN",39.6651952,-87.4088323,8117235.336,FALSE
"Kewanee, IL",41.2428461,-89.9233948,15419017.06,FALSE
"Newton, IA",41.7002939,-93.0481644,18491315.77,FALSE
"New London, WI",44.3887301,-88.7419397,12078568.88,FALSE
"Iola, KS",37.9279861,-95.394994,11002106.43,FALSE
"Canyon Lake, TX",29.8644831,-98.2773941,23957342.69,FALSE
"San Antonio, TX",29.5084166,-98.5185598,1597501737,FALSE
"Killeen, TX",31.0951755,-97.758838,260786656.4,FALSE
"Sullivan, IL",39.5956559,-88.6088095,7197219.302,FALSE
"Dayton, TN",35.4899216,-85.0202106,24232687.89,FALSE
"Charleston, IL",39.4849829,-88.176072,20080594.59,FALSE
"St. Johns, MI",42.9946285,-84.5580114,12730062,FALSE
"Mattoon, IL",39.4778373,-88.3677019,21657241.18,FALSE
"Brookville, OH",39.8404587,-84.4139951,10555776.56,FALSE
"West Milton, OH",39.9575569,-84.3281082,5065830.089,FALSE
"Tecumseh, MI",41.9886933,-83.956676,26605497.37,FALSE
"Germantown, OH",39.6277346,-84.3682668,7202679.362,FALSE
"Fenton, MI",42.796909,-83.7516395,91241787.24,FALSE
"Jackson, OH",39.0457402,-82.6363378,10438228.53,FALSE
"Minster--New Bremen, OH",40.4176315,-84.376679,10823250.73,FALSE
"La Grange, KY",38.3748881,-85.4078075,53167203.98,FALSE
"Brazil, IN",39.5231183,-87.1170416,17152267.25,FALSE
"Mount Washington, KY",38.0411866,-85.5702925,33849229.85,FALSE
"Bluffton West, SC",32.2710509,-80.966117,60452125.25,FALSE
"White House, TN",36.454328,-86.6641085,33404697.32,FALSE
"Central City, KY",37.2927421,-87.1235543,11091176.35,FALSE
"Corydon, IN",38.2248386,-86.1315139,9294851.834,FALSE
"Navarre--Miramar Beach--Destin, FL",30.4334633,-86.6573369,330918888.8,FALSE
"Pascagoula--Gautier, MS",30.4137025,-88.568926,103241443.8,FALSE
"Salinas--Coco, PR",17.9828821,-66.2845152,13393179.91,FALSE
"Fairhope--Daphne, AL",30.6209108,-87.904485,153682739,FALSE
"Coquí--Jobos, PR",17.9776795,-66.2207235,11521218.3,FALSE
"Ciales, PR",18.3638652,-66.4646891,30018664.53,FALSE
"Lares, PR",18.3191087,-66.8642075,77909077.85,FALSE
"Potala Pastillo, PR",17.9922586,-66.5012138,4146467.211,FALSE
"Guánica, PR",17.9654709,-66.9392161,7521723.228,FALSE
"Aibonito, PR",18.1345802,-66.2757387,34524226.31,FALSE
"Glenwood, IA",41.046788,-95.7443761,6254243.637,FALSE
"Sharon--Hermitage, PA--OH",41.2271906,-80.484726,73009991.55,FALSE
"Steubenville--Weirton, OH--WV--PA",40.3734601,-80.6148589,123234610.2,FALSE
"Adairsville, GA",34.3686929,-84.9363029,13860069.77,FALSE
"Lake Royale, NC",35.9650894,-78.1995992,9705917.669,FALSE
"Creedmoor, NC",36.1215307,-78.6963212,17672505.99,FALSE
"Wilkesboro--North Wilkesboro, NC",36.1721825,-81.1731112,86321914.5,FALSE
"Inman, SC",35.0476358,-82.0957961,35512559.82,FALSE
"Canton, NC",35.5307397,-82.8463981,22994416.49,FALSE
"Wendell, NC",35.7924863,-78.377159700000007,10822811.29,FALSE
"Anderson--Clemson, SC",34.5530628,-82.6963224,255806841.8,FALSE
"Litchfield Beach, SC",33.4548237,-79.1316845,45140214.69,FALSE
"Statesville, NC",35.7912984,-80.8872093,97557489.84,FALSE
"Villa Rica, GA",33.74857,-84.9234733,50276710.62,FALSE
"Perry, GA",32.4621785,-83.7219859,36064872.99,FALSE
"Tellico Village, TN",35.6984033,-84.2641955,18130082.13,FALSE
"Waynesville, NC",35.5220196,-82.9844116,72327425.18,FALSE
"Clayton, NC",35.6301646,-78.3727377,94333032.07,FALSE
"Chatsworth, GA",34.7747296,-84.7933408,41277414.52,FALSE
"Blowing Rock, NC",36.1291817,-81.6663255,8397777.279,FALSE
"Woodmont, GA",34.2298087,-84.3527443,13437048.89,FALSE
"Buies Creek--Lillington, NC",35.3980375,-78.8157631,18607694.33,FALSE
"Port Charlotte--North Port, FL",27.000795,-82.1198233,369222934.5,FALSE
"Bradenton--Sarasota--Venice, FL",27.2868304,-82.4570152,1149055931,FALSE
"Asbury Lake--Middleburg, FL",30.060172,-81.8523881,60276889.58,FALSE
"Rainbow Springs, FL",29.0923768,-82.4541737,14867664.52,FALSE
"Brooksville, FL",28.5544928,-82.3899305,21884953.15,FALSE
"Daytona Beach--Palm Coast--Port Orange, FL",29.27457,-81.0861655,581577875.1,FALSE
"Fernandina Beach--Yulee, FL",30.6037982,-81.503427,133880750.3,FALSE
"Beverly Hills--Homosassa Springs--Pine Ridge, FL",28.8929679,-82.4438727,317317283.5,FALSE
"St. James City, FL",26.5004058,-82.0788429,6053227.266,FALSE
"Hilton, NY",43.2904266,-77.8031243,10435569.68,FALSE
"Collins, NY",42.4700097,-78.9339774,6095347.343,FALSE
"Lake Erie Beach, NY",42.6400409,-79.0559103,20038263.46,FALSE
"Canajoharie--Fort Plain, NY",42.8990805,-74.5678692,10783416.07,FALSE
"Kingsland--St. Marys, GA",30.7831841,-81.6148009,79640165.44,FALSE
"Canastota, NY",43.0764862,-75.7412352,9767008.089,FALSE
"Fulton, NY",43.3070887,-76.3975026,15597937.95,FALSE
"New Paltz, NY",41.7529099,-74.0769984,12676387.62,FALSE
"Maytown--Marietta, PA",40.0677512,-76.5713046,8130100.604,FALSE
"Exeter, NH",42.9856964,-70.9266146,30702863.52,FALSE
"Westminster, MD",39.5536992,-76.9738045,68527474.8,FALSE
"Hamburg--Vernon--Highland Lakes, NJ",41.1978474,-74.4845801,58948515.76,FALSE
"Eldersburg, MD",39.3987057,-76.941698,48077475.48,FALSE
"Winsted, CT",41.9258483,-73.0675434,17671813.77,FALSE
"Southbridge Town, MA",42.0974224,-72.0669778,30810215.73,FALSE
"Ridgefield, CT",41.2909331,-73.4812843,75896187.96,FALSE
"Slatington, PA",40.7524593,-75.5854988,10083886.81,FALSE
"Seaford--Laurel--Bridgeville, DE",38.6414162,-75.5880265,62580890.35,FALSE
"East Hampton North--Springs--Northwest Harbor, NY",40.9814112,-72.1936036,98727670.71,FALSE
"Mahanoy City, PA",40.8119808,-76.1444675,2148324.249,FALSE
"Freeland, PA",41.0173651,-75.9027986,4047231.445,FALSE
"Lambertville, NJ--PA",40.3636444,-74.9719576,14693290.29,FALSE
"Birdsboro--Amity, PA",40.2656033,-75.7495693,22205418.08,FALSE
"South Berwick, ME--NH",43.2281383,-70.8067622,11326163.1,FALSE
"Storrs, CT",41.8137005,-72.2602068,20451740.47,FALSE
"Panther Valley, NJ",40.9094529,-74.8420019,5745869.205,FALSE
"Ranson--Charles Town, WV",39.2998609,-77.8498285,29589156.76,FALSE
"Mechanicville, NY",42.9208299,-73.6846748,17005124.9,FALSE
"Palmyra, PA",41.3672916,-75.2340331,21818489.47,FALSE
"Rising Sun, MD",39.68932,-76.0845084,13568894.21,FALSE
"Winchendon, MA",42.6819746,-72.0448036,6315692.566,FALSE
"Atlantic City--Ocean City--Villas, NJ",39.2393719,-74.6639402,432487991.2,FALSE
"Putnam--Killingly, CT",41.7920881,-71.9063836,82120047.15,FALSE
"Riverhead--Southold, NY",41.0008408,-72.5400476,142812112,FALSE
"Warrenton--New Baltimore, VA",38.722102,-77.7486943,44954367.35,FALSE
"Fire Island, NY",40.6478902,-73.1479563,7552145.872,FALSE
"Mountain Top, PA",41.1369313,-75.9044981,26487573.28,FALSE
"Lebanon, NH--VT",43.6621506,-72.2749914,84947744.97,FALSE
"Bel Air--Aberdeen, MD",39.5102024,-76.2867214,281257087.3,FALSE
"Pepperell, MA",42.6681767,-71.5729379,13720401.32,FALSE
"Pennsburg--Upper Hanover--East Greenville, PA",40.3868322,-75.4914818,22372753.26,FALSE
"Gettysburg--Cumberland, PA",39.8312331,-77.2256284,22039014.44,FALSE
"Stevensville--Chester--Romancoke, MD",38.9537519,-76.3005836,49551239.79,FALSE
"Westerly, RI--CT",41.3632591,-71.8093903,67793098.93,FALSE
"Durham, NH",43.1392351,-70.9299028,10516682.83,FALSE
"Coolbaugh--Pocono Pines, PA",41.1361772,-75.3998317,53255602.21,FALSE
"Amherst Town--Northampton--Easthampton Town, MA",42.2752546,-72.6534055,143281107.2,FALSE
"Chincoteague, VA",37.9283931,-75.3697998,10843506.27,FALSE
"La Plata, MD",38.5434666,-76.9697903,16269992.14,FALSE
"Radford, VA",37.132658,-80.5602443,29091342.77,FALSE
"Holts Summit, MO",38.6378662,-92.1253873,12610512.93,FALSE
"Troy, OH",40.0144111,-84.2114155,56525135.95,FALSE
"Peculiar, MO",38.724513,-94.4582285,12477885.44,FALSE
"Republic, MO",37.1186795,-93.4683021,19378479.03,FALSE
"Sandusky--Port Clinton, OH",41.5509219,-82.8368513,153112112.8,FALSE
"Freeland, MI",43.5315389,-84.1022629,21929257.59,FALSE
"Sunbury, OH",40.2382012,-82.8676494,8652641.788,FALSE
"Wellston, OH",39.120639,-82.5391353,10379923.35,FALSE
"Lodi, CA",38.1398948,-121.2792857,42578822.01,FALSE
"Manteca, CA",37.7998389,-121.2299364,53833994.56,FALSE
"Stockton, CA",37.9532678,-121.28869,244799996,FALSE
"Bethel, AK",60.7656674,-161.8044841,39500687.41,FALSE
"Anchorage Northeast, AK",61.3254912,-149.5376024,46273649.22,TRUE
"Kodiak--Mill Bay, AK",57.8101023,-152.3720502,13566675.61,FALSE
"Sidney, MT",47.710672,-104.18830319999999,18219286.71,FALSE
"Magalia, CA",39.8327189,-121.6036628,15230888.69,FALSE
"Sebastopol, CA",38.3851098,-122.8194285,39352742.52,FALSE
"McKinleyville, CA",40.9505135,-124.1050324,20450994.44,FALSE
"Oakdale, CA",37.7701495,-120.8336963,19143690.73,FALSE
"Castroville--Prunedale, CA",36.77401,-121.7349893,8977090.876,FALSE
"Laie--Hauula, HI",21.6006894,-157.8980575,8830623.011,FALSE
"Lahaina--Napili-Honokowai, HI",20.8922818,-156.6828585,13691854.86,FALSE
"Grants Pass, OR",42.4389208,-123.3112084,80864568.18,FALSE
"Medford, OR",42.3316368,-122.8440903,163613903.9,FALSE
"Garden City, KS",37.9750234,-100.8533589,33087776.78,FALSE
"Mountain Home, ID",43.1383983,-115.6940827,16996686.86,FALSE
"Alliance, NE",42.0997797,-102.873281,12776466.05,FALSE
"Sweet Home, OR",44.3999044,-122.7106778,13932925.53,FALSE
"Red Bluff, CA",40.1803714,-122.2305265,26182012.93,FALSE
"Mammoth Lakes, CA",37.6368669,-118.9791196,9742247.021,FALSE
